data_post,texto_post,username_curtiu,nome_completo_curtiu,verificado,url_foto_perfil,status_relacao,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado_extra,status_conta
2025-06-24T19:11:32.000Z,,bhrunnor,bhrunnor,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/503382280_18505039687034585_4656311630248923595_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFY2OOJJSn8exdDmBM38N7v7G9PCmxFEf3NmPlZdr8KfRjnRQtUBS9QQ6IR8IwBhqg&_nc_ohc=KXKmbTKJLSQQ7kNvwHtv_JP&_nc_gid=C9DMkVth_PGbjFWqztEhGg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRRZi000wEokxGm6k4-SrZW9t7Ohvz-D8C6dtoUSgdP7w&oe=6883400B&_nc_sid=8809c9,Seguir,bhrunnor 30 30 1.726 1.726 1.870 1.870 Bruno Rodrigues Blog pessoal Corrida I`m Serras Gerais Taquaruçu Floripa SC Goiás Pará Brasília SP Desafio 220⚡️ Maranhão Rio de Janeiro Corrida I`m Serras Gerais Taquaruçu Floripa SC Goiás Pará Brasília SP Desafio 220⚡️ Maranhão Rio de Janeiro,30,30,1726,,False,Pública
2024-10-30T13:13:30.000Z,,agro360tocantins,agro360tocantins,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/500092060_18012145475738721_5760397563699863424_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QHS3-b5xbCSz-bvXW54auRRCqPig6rYub0-8ha5YNFbBISHOKb_00GG6kFnn6oeUzY&_nc_ohc=yTr_st7xnz8Q7kNvwGBz_I8&_nc_gid=0kYxTZNRM_FhnGns-n1zXA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQsel2P_pbA0h_GCe3sxG75rdyW1KP_J9bWFYwwFKdbTw&oe=68833D4A&_nc_sid=8809c9,Seguir,"agro360tocantins 461 461 23 mil 23 mil 7.456 7.456 AGRO 360 TOCANTINS 🌾 A MAIOR FEIRA DO SUL DO ESTADO! 📅 16, 17 e 18 de abril de 2026 📍 Fazenda Estrela do Norte - Peixe - TO 🔗 CLIQUE NO LIN... mais 🌾 A MAIOR FEIRA DO SUL DO ESTADO! 📅 16, 17 e 18 de abril de 2026 📍 Fazenda Estrela do Norte - Peixe - TO 🔗 CLIQUE NO LIN ... mais mais linktr.ee/agro360tocantins e mais 4 EXPOSITOR 2025 Agro 360 2025 PALESTRANTES GIRO AGRO360 TBT EXPOSITOR 2025 Agro 360 2025 PALESTRANTES GIRO AGRO360 TBT",461,461,23000,https://www.threads.com/@agro360tocantins?xmt=AQF0rVX3blUBLxNDkn_pAGvKy-Dv_iP9BT4h25Hb3toDSAA,False,Pública
2024-09-12T17:25:26.000Z,,mailenealencar,mailenealencar,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/327640002_2776420165824197_180152087950039715_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QEtuzjj7kYnNmt-4vcce3v7sn4DLPWJi-NRNyBcaE1E3dW_Kp_70YjeVvrkJ3ovyac&_nc_ohc=p2ri4TpjC50Q7kNvwGCPUm6&_nc_gid=02PKtUJ5kvpGxMt2M8oEMw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTRvwSYNDb1NWbvd5x3CXI1NtVpdw04I922qbb5f68_tQ&oe=68833406&_nc_sid=8809c9,Seguir,mailenealencar 279 279 1.799 1.799 2.320 2.320 Mailene Alencar Rodrigues Torres Deus acima de tudo🙏 Mailene Alencar Rodrigues Torres Deus acima de tudo🙏 Família Benção Meus amores Família Meu amor Te amo muito!!! Destaques Te amo Aldeni Família Benção Meus amores Família Meu amor Te amo muito!!! Destaques Te amo Aldeni,279,279,1799,,False,Pública
2025-03-19T22:33:20.000Z,,fontescristian_,fontescristian_,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/495053114_18273356818281964_4636793542402791545_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFY67RWNe0cEnEw0iFlZ04Tn-UiyBf24Vyrkd2CAxcoaN13qeO10xM1G-V4SggFM0Y&_nc_ohc=QbgSY41cIUAQ7kNvwGAPP41&_nc_gid=bKEZEtOrvIapDZsDDII8aQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRzpPc2nvMl_bXEYPdCIA8bkJX3UZXUpDCk3346E2NQ6A&oe=68832E2B&_nc_sid=8809c9,Seguir,fontescristian_ 7 7 1.105 1.105 1.089 1.089 Crístian Fontes Educação Empreendedora Sebrae - TO🏬 Pedagogia 🧑🏻‍🏫 ✨Memento Mori ❤️🔒M.J Nós ❤️‍🩹 Eu...? Vivências UFT Nós ❤️‍🩹 Eu...? Vivências UFT,7,7,1105,https://www.threads.com/@fontescristian_?xmt=AQF06PjTDSbOg6Cke0mVv6ANmwxYdT3W15hhQTqLRcKLa0A,False,Pública
2025-03-19T22:33:20.000Z,,kellyluzartes,kellyluzartes,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/491441946_18123686470446963_9150621719673591348_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QFY67RWNe0cEnEw0iFlZ04Tn-UiyBf24Vyrkd2CAxcoaN13qeO10xM1G-V4SggFM0Y&_nc_ohc=n7aSZIaTa38Q7kNvwEepgrN&_nc_gid=bKEZEtOrvIapDZsDDII8aQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRTwWpiTGj9zQpu3kkhlmbtkKHBzNmR1fVDQ-O8-JO9cA&oe=68832905&_nc_sid=8809c9,Seguir,kellyluzartes 352 352 713 713 732 732 Kelly Luz Design e moda ... mais mais Estampar Digital Expo e Imprensa Por onde andei Dicas de Desenho Desenho Rápido Quizz sobre Moda Croqui Moda Familia Textura Têxtil ArtesanatonaModa Eco Print Clientes Fashion Girls Estampa Têxtil Estampar Digital Expo e Imprensa Por onde andei Dicas de Desenho Desenho Rápido Quizz sobre Moda Croqui Moda Familia Textura Têxtil ArtesanatonaModa Eco Print Clientes Fashion Girls Estampa Têxtil,352,352,713,https://www.threads.com/@kellyluzartes?xmt=AQF08PfI_ujqCXTQz8DSJWBrWVmDNqLg83QcMsd_3p9HRBg,False,Pública
2025-03-19T22:33:20.000Z,,vanessasidixerente,vanessasidixerente,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/308714327_769752987651899_2422646204958897778_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QFY67RWNe0cEnEw0iFlZ04Tn-UiyBf24Vyrkd2CAxcoaN13qeO10xM1G-V4SggFM0Y&_nc_ohc=RCBjKDlg1VgQ7kNvwEejcDE&_nc_gid=bKEZEtOrvIapDZsDDII8aQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRmgpO84rlnEr0XtrA8w907GgDnsjMwlxVn3biVVwCsmw&oe=68833F93&_nc_sid=8809c9,Seguir,vanessasidixerente 519 519 1.581 1.581 2.603 2.603 Vanessa Sidi Xerente Xerente 🪷Liderança indígena. 👩🏽‍🚒Chefe do esquadrão da brigada FEM. indígena vanessaxerente.com.br Eu Momentos Eu Momentos,519,519,1581,https://www.threads.com/@vanessasidixerente?xmt=AQF0jVPJt6JslEyVvR6ynGd1EJ1F03o8B1sQ1BZl4BCLhI0,False,Pública
2024-10-12T13:00:36.000Z,,tocadopaninho,tocadopaninho,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/465877418_1065247481744884_7706021397740916332_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFlmNeNKQXlMIAzXnvfqlzNdT8Dw2n0RKPDcfdKEB5ISWd2K7b0NUtyBGIbyRVwMVo&_nc_ohc=NZpeKas9WhMQ7kNvwGTZMPH&_nc_gid=-PziMDG-R2SOcKEUCyamCQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSzUeHfewUjWtjXXRGbL4jVgxfw1Y0RpNxqPDtzTIag8Q&oe=6883133C&_nc_sid=8809c9,Seguir,api.whatsapp.com/send?phone=5563981059719&text=TocadoPaninho tocadopaninho 238 238 4.127 4.127 3.284 3.284 Costura e Arte em Tecido ... mais mais instrutorias Ajust/Consert Destaques Peças exclusivas Clientes Costuras Compre conosco Feiras/expos Mídias/Chamadas instrutorias Ajust/Consert Destaques Peças exclusivas Clientes Costuras Compre conosco Feiras/expos Mídias/Chamadas,238,238,4127,,False,Pública
2025-04-07T20:47:38.000Z,,geovanealmeida.mkt,geovanealmeida.mkt,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/519680375_18509483284017249_3291811222075746216_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFgUU03GnZsSqhgKwDQt73tVw95oi2vIergpwCytScs4ZZIi1i6ZMbhejpGXuTpn6U&_nc_ohc=n1Hcc6pt-gQQ7kNvwFtO1lV&_nc_gid=SEZsj640cPI9lOIdRQCkNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRBTyv9AiVsIKC2Zzvf4iChvMCaBoNDLxfi9wy_hdRvdg&oe=68832C6C&_nc_sid=8809c9,Seguir,bit.ly/liberdadedigitalpromo geovanealmeida.mkt 760 760 1.232 1.232 5.313 5.313 Geovane Almeida Empreendedor(a) ... mais mais Família Cba Vale do Pati BA Bahia Dez/24 Campos d Jordão Caldas Novas RD Summit 23 SP Floripa/Bomb 23 Itacaré-BA 22 Floripa 🏖 Arembepe BA22 Fator X 2020 Logofolio 2019 Pixel Show 2019 Praia Guarajuba Família Cba Vale do Pati BA Bahia Dez/24 Campos d Jordão Caldas Novas RD Summit 23 SP Floripa/Bomb 23 Itacaré-BA 22 Floripa 🏖 Arembepe BA22 Fator X 2020 Logofolio 2019 Pixel Show 2019 Praia Guarajuba,760,760,1232,,False,Pública
2024-10-29T18:00:41.000Z,,amaggeldo,amaggeldo,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/491444654_607503102317819_5087030221324036060_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QGsWWrPpFV7JZ7yCDJDgm1nJLrdvJUevXB3bl1IWfZ-W4MFCE09GF5UKscCUD1P4MY&_nc_ohc=e63D4-Nkev4Q7kNvwGO3_6V&_nc_gid=0PV97qi_YFFFGyt4pp40bA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTZ7IEdNPk1Yo18HAjJItyNGLwMTLN8Ws3_DprHIu-MpQ&oe=68833B8F&_nc_sid=8809c9,Seguir,amaggeldo 1.109 1.109 1.787 1.787 1.923 1.923 Amaggeldo Barbosa ... mais mais DonnaLu Campos do Jordão Destaques Paraíba Destaques DonnaLu Campos do Jordão Destaques Paraíba,1109,1109,1787,,False,Pública
2025-05-13T11:18:06.000Z,,dudu_100,dudu_100,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/12523798_1073154466049453_1176005415_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QEZYjvW9EWl_Az_YhbV71vLSvD7-yXvUaNRqJu4mT7dRbPtrKyg4_3z-VtgI7cSrCU&_nc_ohc=GsdA7dXi9lEQ7kNvwGU6QD5&_nc_gid=vaXv0nPk8_lmSIgU0atUyA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfS6czpeTwYKZG_9TqjlIrNkXV5NniGW8FKl4GZX4-h8_w&oe=68831FF5&_nc_sid=8809c9,Seguir,dudu_100 610 610 2.505 2.505 983 983 Dudu www.duduafora.com.br BC Camboriú/SC Sala Vip Palmas Lençóis/BA Alagoas Aracaju/SE Madrid Visto Americano Salvador/BA Búzios/RJ RiodeJaneiro Ilhabela/SP Amsterdam Barcelona BC Camboriú/SC Sala Vip Palmas Lençóis/BA Alagoas Aracaju/SE Madrid Visto Americano Salvador/BA Búzios/RJ RiodeJaneiro Ilhabela/SP Amsterdam Barcelona,610,610,2505,,False,Pública
2024-12-16T13:00:37.000Z,,gestoragabi,gestoragabi,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/517968100_18030779711694000_6794645801614873910_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QE9CQ_d8_sp5OAzSCiX2sXcUECGnmh0trq58oUkopZlveetmBbZ2WVDE2ikXv1lgK0&_nc_ohc=IybXORM5bTsQ7kNvwF20yER&_nc_gid=eANW9x28MQOZYCPCehk6Rw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQlABICP1OQwESCrR_6Np1cyEHGEgQp1OBrQ5FStP3-ng&oe=688324F3&_nc_sid=8809c9,Seguir,,424,424,1909,,False,Erro inesperado
2025-03-19T22:33:20.000Z,,mariaclarajoias_leane,mariaclarajoias_leane,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/470839078_597280746106864_1119909718627424189_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFY67RWNe0cEnEw0iFlZ04Tn-UiyBf24Vyrkd2CAxcoaN13qeO10xM1G-V4SggFM0Y&_nc_ohc=-TI7h5K2XpgQ7kNvwHNSm7I&_nc_gid=bKEZEtOrvIapDZsDDII8aQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRG61fRD8tXse-truUKtT06CteBIuTOGlp3d7G4Jb6H8g&oe=6883250A&_nc_sid=8809c9,Seguir,linklist.bio/leanemateus mariaclarajoias_leane 590 590 1.301 1.301 549 549 Maria Clara Joias por Leane Mateus 💎 Clientes 💖 Clientes 💖 🩷 Clientes 💖 🩷,590,590,1301,,False,Pública
2025-01-01T13:00:25.000Z,,cyprianoconsultoria,cyprianoconsultoria,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/407930340_324892996985514_6802151915718844445_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QHX0Xlv28uws5WmvK3WHhq67jnT3UmAtw4iidjX1wKu_MPBz6qMSSGWztmrfkKiUaQ&_nc_ohc=ilWKQddKV3cQ7kNvwGUgd6S&_nc_gid=DYrWmIQpI5GIMJpl0htS_A&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfT5CjbCJMtILfhCYC3CNc7qsqIp225pJYy5fqMAD21PNg&oe=68831035&_nc_sid=8809c9,Seguir,linktr.ee/cyprianoconsultoria cyprianoconsultoria 51 51 967 967 1.310 1.310 Cypriano Consultoria de Marketing Desde 2015 ajudando empresas a venderem mais 🎯 Gestão de Redes Sociais | Tráfego Pago | Sites modernos e responsivos |... mais Desde 2015 ajudando empresas a venderem mais 🎯 Gestão de Redes Sociais | Tráfego Pago | Sites modernos e responsivos | ... mais mais Artigos do Site📝,51,51,967,,False,Pública
2025-04-07T20:47:38.000Z,,ricksoares19,ricksoares19,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/503035196_18499028701046198_5047223498619521898_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QFgUU03GnZsSqhgKwDQt73tVw95oi2vIergpwCytScs4ZZIi1i6ZMbhejpGXuTpn6U&_nc_ohc=8xrD6NrPn3cQ7kNvwGZl1P-&_nc_gid=SEZsj640cPI9lOIdRQCkNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfR5yulqpoQh66_qrzSWIJEjC-LBqAgY2VrcSjCfAN2F6A&oe=68833C62&_nc_sid=8809c9,Seguir,ricksoares19 76 76 1.274 1.274 934 934 Luiz Henrique Soares ☺️| Zeloso com quem amo. 😍I Tocantinense | Salmo 91💙,76,76,1274,https://www.threads.com/@ricksoares19?xmt=AQF0uI9pLWsusUAHNsx8t0G4k_2MoDrRSWG614qrNj1LP0A,False,Pública
2025-03-19T22:33:20.000Z,,luh5803,luh5803,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/456706124_345076621905826_751039896167637386_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFY67RWNe0cEnEw0iFlZ04Tn-UiyBf24Vyrkd2CAxcoaN13qeO10xM1G-V4SggFM0Y&_nc_ohc=iCjia1oHe08Q7kNvwH4Dxpr&_nc_gid=bKEZEtOrvIapDZsDDII8aQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQ-o_bDPs2zspRuQH5X8yQ-PLmaxjkm1pZMcWBjILUcsQ&oe=68833F18&_nc_sid=8809c9,Seguir,luh5803 1 1 842 842 2.909 2.909 Luciana Trindade,1,1,842,,False,Pública
2025-03-19T22:33:20.000Z,,karenvitoria_fnapp,karenvitoria_fnapp,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/474725310_635330622284081_1723763075645462880_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFY67RWNe0cEnEw0iFlZ04Tn-UiyBf24Vyrkd2CAxcoaN13qeO10xM1G-V4SggFM0Y&_nc_ohc=EUn6rgPkWnwQ7kNvwF7vd-3&_nc_gid=bKEZEtOrvIapDZsDDII8aQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQXkjgy5KWXu_gdpKVRKHuFdYpZ2pEi_aPDoy-4R6Uzpg&oe=68832A52&_nc_sid=8809c9,Seguir,karenvitoria_fnapp 2 2 521 521 739 739 𝙺𝚊𝚛𝚎𝚗 𝚅𝚒𝚝𝚘́𝚛𝚒𝚊 𝙵𝚎𝚛𝚛𝚎𝚒𝚛𝚊 𝙽𝚊𝚙𝚙♥ •Romanos 8:31 •Agronomia🌱📚 𝒮𝑜 𝑜 𝒾𝓂𝓅𝑜𝓈𝓈𝒾𝓋𝑒𝓁 𝓂𝑒 𝒾𝓃𝓉𝑒𝓇𝑒𝓈𝓈𝒶. 𝙺𝚊𝚛𝚎𝚗 𝚅𝚒𝚝𝚘́𝚛𝚒𝚊 𝙵𝚎𝚛𝚛𝚎𝚒𝚛𝚊 𝙽𝚊𝚙𝚙♥ •Romanos 8:31 •Agronomia🌱📚 𝒮𝑜 𝑜 𝒾𝓂𝓅𝑜𝓈𝓈𝒾𝓋𝑒𝓁 𝓂𝑒 𝒾𝓃𝓉𝑒𝓇𝑒𝓈𝓈𝒶.,2,2,521,,False,Pública
2024-12-16T13:00:37.000Z,,antonio.curcino,antonio.curcino,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/412605004_227219253761031_2731459337831521320_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QE9CQ_d8_sp5OAzSCiX2sXcUECGnmh0trq58oUkopZlveetmBbZ2WVDE2ikXv1lgK0&_nc_ohc=NKqkz4z4HgsQ7kNvwHV-Hkg&_nc_gid=eANW9x28MQOZYCPCehk6Rw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRcDi_Wm3jyCGedpBeC6YW2m2kBa-q8yephJuCxl23F1w&oe=68831B33&_nc_sid=8809c9,Seguir,antonio.curcino 293 293 2.445 2.445 4.192 4.192 Antonio Curcino Empreendedor(a) Porto Seguro Ela e Eu Família Serras Gerais 7.10 Weekend Porto Seguro Ela e Eu Família Serras Gerais 7.10 Weekend,293,293,2445,,False,Pública
2024-10-01T13:00:22.000Z,,detalhes_em_fotos,detalhes_em_fotos,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/409205671_357445226876663_4838590636132958687_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QGvF8fS9-CyQBrNPmLOa1Sht10Cwo9YIK2UMoR416GWuZ9XOPXDNVfYfEEvgXnfoZ8&_nc_ohc=7IqUqSWtVDUQ7kNvwHTjPDW&_nc_gid=KvqYxl8tRg7Zq68KsgbWDg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQiMHg49qe9eLleszWK-J83Vg1niZICwkGX-oXEQV6DXw&oe=688348DD&_nc_sid=8809c9,Seguir,detalhes_em_fotos 1.827 1.827 616 616 658 658 💐🦚 Detalhes em Fotos🦚 🌳 💚Para amantes da natureza🦩 🤳Por lugares onde andei! 📷 Por Débora Castro🌴🦜 Nature,1827,1827,616,https://www.threads.com/@detalhes_em_fotos?xmt=AQF0BadWR_mkCiSgZDg2WEdhTFHSgWAlCXhXHpCnL7wviBU,False,Pública
2024-10-01T18:00:26.000Z,,edgepaor,edgepaor,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/497719585_18477013201070503_8084384029587319189_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QFV1HSZjW7DXeA7V6qXYsyHBjrLLkGWu2TTG1ykZZunAgFPFFenGEQsuxOs0PBYgjQ&_nc_ohc=Z-cBgxuoxfgQ7kNvwGC_STL&_nc_gid=7p-PPa5N8pHUUg8YGYGdLw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQPxM_NaxOpYF2ZGzqQZ9NiUKUk3TGQXby3U--FwiSB4Q&oe=68831163&_nc_sid=8809c9,Seguir,,0,0,2081,,False,Erro inesperado
2025-04-07T20:47:38.000Z,,millenaplr,millenaplr,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/469999716_561793166467774_1617640883209965480_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFgUU03GnZsSqhgKwDQt73tVw95oi2vIergpwCytScs4ZZIi1i6ZMbhejpGXuTpn6U&_nc_ohc=27jGisSbqF4Q7kNvwF1sBm9&_nc_gid=SEZsj640cPI9lOIdRQCkNg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQaSQV3GjdskafARZJMsvThnCEOh3r9Gcg4S6si-3OTqQ&oe=688314A3&_nc_sid=8809c9,Seguir,millenaplr 207 207 2.267 2.267 3.849 3.849 Millena Lima ... mais mais Vamos Correr Bodas de Prata 🩶 RPJ - SEBRAE JALAPÃO 2022 Meus 4.4 Missão ABAV Vamos Correr Bodas de Prata 🩶 RPJ - SEBRAE JALAPÃO 2022 Meus 4.4 Missão ABAV,207,207,2267,https://www.threads.com/@millenaplr?xmt=AQF0DImA5Rq05LlGSOEPuAmw0WnaUMnokNxeoi-kSoiDot0,False,Pública
2024-08-13T13:30:14.000Z,,spectrum.socialmedia,spectrum.socialmedia,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/499291146_18060253736170636_6463935675984170226_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QH7EUUQnlV7tvRQHuK6U-q5b7fE42V2MtxKi93HW-oagmnlW39G5gsmlNMEK4oNKsk&_nc_ohc=b2C22eoCLwIQ7kNvwFxG9zv&_nc_gid=EufpIYYYjliL2z8uFQCrBQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTclLJlgLNyRjWy4e0gIk9jsCpdLOdc6jlzkv41wcc3yA&oe=688330C2&_nc_sid=8809c9,Seguir,,196,196,1026,,False,Erro inesperado
2024-12-16T13:00:37.000Z,,djs.solucoess,djs.solucoess,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/429731859_314803918262208_7802693562566903224_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QE9CQ_d8_sp5OAzSCiX2sXcUECGnmh0trq58oUkopZlveetmBbZ2WVDE2ikXv1lgK0&_nc_ohc=ixx_rQNdljEQ7kNvwFhGMrs&_nc_gid=eANW9x28MQOZYCPCehk6Rw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTrI-111sGLSVu3Z5TSItICA6CAMwtEh4Ge-PIMry-QXA&oe=68832A34&_nc_sid=8809c9,Seguir,"www.linkedin.com/company/djs-solu%C3%A7%C3%B5es djs.solucoess 90 90 466 466 391 391 DJS Soluções - Consultoria e Assessoria Estratégias ESG Sustentabilidade Corporativa Indústrias, Agroindústrias, Comércios e Poder Público... mais Estratégias ESG Sustentabilidade Corporativa Indústrias, Agroindústrias, Comércios e Poder Público ... mais mais Dia D Dia D Eventos Parceiros Soluções 🎯 Dia D Eventos Parceiros Soluções 🎯",90,90,466,,False,Pública
2025-06-10T12:51:44.000Z,,wanessasobreira,wanessasobreira,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/17882520_103419896886958_8899973639554727936_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFpcWxQQvzY-XUnLC9LOGVVrj1UnvrAsJXQzXowt04C1m-WtvUDj2x_9qBiz6chX_c&_nc_ohc=4DdoJ6hlGecQ7kNvwFB6z5W&_nc_gid=DRwW5GvCsOV0KLui-5165g&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRUG2n1QishM45476uzhEc4zo0_sX2OqksoE8UWnqmHRQ&oe=68831E17&_nc_sid=8809c9,Seguir,wanessasobreira 631 631 1.292 1.292 2.147 2.147 Wanessa Sobreira Filha do Rei Jesus 💜 Esposa 💑 Mãe 👸 Jornalista Es... mais Filha do Rei Jesus 💜 Esposa 💑 Mãe 👸 Jornalista Es ... mais mais,631,631,1292,https://www.threads.com/@wanessasobreira?xmt=AQF0lhxIY8eNWMHvi5Da1XrHYOIvQqoOschy_OUXJKDhtKo,False,Pública
